asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,asset_name,asset_type,st_astext
1670320,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,6853000,0.934,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.487,7339000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.487,7339000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.487,7339000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,6853000,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.487,7339000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.541,8133000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.606,9108000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,8504000,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.606,9108000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670320,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,8504000,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.606,9108000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1670378,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.523,6156000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,5769000,0.937,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.523,6156000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.523,6156000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,5769000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.523,6156000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,5769000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.523,6156000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,6083000,0.937,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.553,6491000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.553,6491000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.553,6491000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,6083000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.553,6491000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,6083000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.553,6491000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,6259000,0.937,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.569,6679000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.569,6679000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.569,6679000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,6259000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.569,6679000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670378,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,6259000,,tonnes_gas_per_MWh,1340,PP_max_capacity(MW),0.569,6679000,generation_MWh,2022-09-01 16:53:38.166509,,Khaperkheda power station,coal,POINT(79.116 21.2818)
1670107,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,10075000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.523,10750000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,10075000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.523,10750000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,10623000,0.937,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.553,11336000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.553,11336000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.553,11336000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,10623000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.553,11336000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,10623000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.553,11336000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,10931000,0.937,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.569,11664000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.569,11664000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.569,11664000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,10931000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.569,11664000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
16332497,HKG,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,3255,PP_max_capacity(MW),0.438,12501000,generation_MWh,2022-10-03 15:50:47.508387,,CKI Lamma power station,"coal, gas, other_fossil, oil",POINT(114.1082 22.2189)
1670107,IND,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,10931000,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.569,11664000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.523,10750000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670107,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,10075000,0.937,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.523,10750000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
16332626,JPN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1200,PP_max_capacity(MW),0.432,4546000,generation_MWh,2022-10-03 15:50:47.589742,,Noshiro power station,coal,POINT(139.9911 40.1912)
1670107,IND,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,2340,PP_max_capacity(MW),0.523,10750000,generation_MWh,2022-09-01 16:53:38.164305,,Kahalgaon Super Thermal Power Plant,coal,POINT(87.2656 25.2369)
1670326,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.666,9192000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.666,9192000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,8583000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.666,9192000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,8583000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.666,9192000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.547,7572000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,7070000,0.934,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.547,7572000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.547,7572000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,7070000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.547,7572000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,7070000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.547,7572000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,7924000,0.934,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.615,8487000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.615,8487000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.615,8487000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,7924000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.615,8487000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7924000,,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.615,8487000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670326,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,8583000,0.934,tonnes_gas_per_MWh,1576,PP_max_capacity(MW),0.666,9192000,generation_MWh,2022-09-01 16:53:38.166092,,Iatan,coal,POINT(-94.98 39.4472)
1670322,BGR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,4960000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.558,4457000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,4960000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.558,4457000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,5882000,1.113,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.663,5287000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.663,5287000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.663,5287000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,5882000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.663,5287000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,5882000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.663,5287000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,5833000,1.113,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.658,5242000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.658,5242000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.658,5242000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,5833000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.658,5242000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,5833000,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.658,5242000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.558,4457000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,4960000,1.113,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.558,4457000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1670322,BGR,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,910,PP_max_capacity(MW),0.558,4457000,generation_MWh,2022-09-01 16:53:38.166061,,Brikel power station,coal,POINT(25.9076 42.1559)
1669949,IDN,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,23438000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23544000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,23342000,0.995,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23449000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23449000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23449000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,23342000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23449000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,23342000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23449000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1670320,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,1717,PP_max_capacity(MW),0.541,8133000,generation_MWh,2022-09-01 16:53:38.166045,,Mill Creek (KY),coal,POINT(-85.9103 38.0525)
1669949,IDN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,23374000,0.995,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.572,23480000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.572,23480000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.572,23480000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,23374000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.572,23480000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,23374000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.572,23480000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,0,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23544000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,23438000,0.995,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23544000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1669949,IDN,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23544000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1670210,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.441,10209000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.441,10209000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,9532000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.441,10209000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,9532000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.441,10209000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1669949,IDN,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,23438000,,tonnes_gas_per_MWh,4690,PP_max_capacity(MW),0.571,23544000,generation_MWh,2022-09-01 16:53:38.161686,,Banten Suralaya power station,"coal, oil",POINT(106.0336 -5.8892)
1670210,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,0,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.363,8426000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,7867000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.363,8426000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,9164000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.424,9815000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,9164000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.424,9815000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,9532000,0.934,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.441,10209000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
1670210,USA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,7867000,,tonnes_gas_per_MWh,2643,PP_max_capacity(MW),0.363,8426000,generation_MWh,2022-09-01 16:53:38.165144,,Elm Road Generating Station,coal,POINT(-87.8315 42.8475)
